TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0006091"	"generation of precursor metabolites and energy"	-0.732593581247096	5.946414434547462	2.509471250902382	1	0	0	10	null
"GO:0006508"	"proteolysis"	-1.6736641390712486	6.318546219019399	5.911725931564428	1	0.08517675	10	0	null
